KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
09208036002,4,小山市,粟宮二丁目,0,,,48,26,22,25
092080370,2,小山市,大字西黒田,0,,,776,395,381,260
092080380,2,小山市,大字東黒田,0,,,494,243,251,167
092080390,2,小山市,大字南飯田,0,,,1017,493,524,351
092080400,2,小山市,大字平和,0,,,1418,692,726,556
092080411,3,小山市,南乙女,0,,,1096,544,552,384
09208041101,4,小山市,南乙女一丁目,0,,,524,258,266,188
09208041102,4,小山市,南乙女二丁目,0,,,572,286,286,196
092080412,2,小山市,大字乙女,0,,,3109,1456,1653,1105
092080420,3,小山市,乙女,0,,,2603,1270,1333,1065
09208042001,4,小山市,乙女一丁目,0,,,903,445,458,338
09208042002,4,小山市,乙女二丁目,0,,,710,349,361,276
09208042003,4,小山市,乙女三丁目,0,,,990,476,514,451
092080430,3,小山市,暁,0,,,1343,693,650,658
09208043001,4,小山市,暁一丁目,0,,,454,231,223,211
09208043002,4,小山市,暁二丁目,0,,,594,311,283,302
09208043003,4,小山市,暁三丁目,0,,,295,151,144,145
092080440,2,小山市,大字網戸,0,,,633,309,324,230
092080450,2,小山市,大字楢木,0,,,142,68,74,56
092080460,2,小山市,大字生良,0,,,111,56,55,38
092080470,2,小山市,大字上生井,0,,,194,102,92,60
092080480,2,小山市,大字下生井,0,,,399,206,193,151
092080490,2,小山市,大字白鳥,0,,,243,116,127,80
092080500,2,小山市,大字鏡,0,,,191,92,99,70
092080510,2,小山市,大字押切,0,,,178,91,87,63
092080520,2,小山市,大字中里,0,,,343,162,181,117
092080530,2,小山市,大字寒川,0,,,402,194,208,140
092080540,2,小山市,大字迫間田,0,,,217,113,104,73
092080550,2,小山市,大字大本,0,,,505,247,258,160
092080560,2,小山市,大字小宅,0,,,598,294,304,170
092080570,2,小山市,大字黒本,0,,,288,139,149,101
092080580,2,小山市,大字島田,0,,,495,240,255,156
092080590,2,小山市,大字渋井,0,,,172,88,84,58
092080600,2,小山市,大字荒川,0,,,63,34,29,21
092080610,2,小山市,大字立木,0,,,1892,986,906,888
092080620,2,小山市,大字卒島,0,,,839,371,468,239
092080630,2,小山市,大字今里,0,,,113,58,55,34
092080640,2,小山市,大字上初田,0,,,170,90,80,59
092080650,2,小山市,大字松沼,0,,,1439,700,739,506
092080660,2,小山市,大字小薬,0,,,620,324,296,202
092080670,2,小山市,大字南小林,0,,,415,214,201,157
092080680,2,小山市,大字上泉,0,,,276,138,138,93
092080690,2,小山市,大字下泉,0,,,225,110,115,73
092080700,2,小山市,大字井岡,0,,,103,54,49,27
092080710,2,小山市,大字小袋,0,,,223,105,118,73
092080720,2,小山市,大字下河原田,0,,,273,139,134,93
092080730,2,小山市,大字生駒,0,,,213,106,107,74
092080740,2,小山市,大字大川島,0,,,195,93,102,71
092080750,2,小山市,大字下初田,0,,,258,123,135,86
092080760,2,小山市,大字下国府塚,0,,,381,185,196,134
092080770,2,小山市,大字上国府塚,0,,,182,94,88,63
092080780,2,小山市,大字上石塚,0,,,341,157,184,88
092080790,2,小山市,大字下石塚,0,,,330,170,160,110
092080800,2,小山市,大字大行寺,0,,,1956,1061,895,1110
092080810,2,小山市,大字萩島,0,,,188,95,93,62
092080820,2,小山市,大字石ノ上,0,,,241,121,120,82
092080830,2,小山市,大字塩沢,0,,,77,31,46,23
092080840,2,小山市,大字間中,0,,,392,190,202,120
092080850,2,小山市,大字喜沢,0,,,4591,2328,2263,1744
092080860,2,小山市,大字三拝川岸,0,,,247,117,130,83
092080870,2,小山市,大字東島田,0,,,154,79,75,65
092080880,2,小山市,大字飯塚,0,,,467,237,230,160
092080890,2,小山市,大字南半田,0,,,1232,623,609,420
092080900,2,小山市,大字羽川,0,,,6849,3366,3483,2618
092080910,2,小山市,大字荒井,0,,,748,366,382,280
092080920,2,小山市,大字出井,0,,,2363,1188,1175,773
092080930,2,小山市,大字鉢形,0,,,712,357,355,263
092080940,2,小山市,大字北飯田,0,,,304,155,149,49
092080950,2,小山市,大字東山田,0,,,261,132,129,90
092080960,2,小山市,大字萱橋,0,,,634,316,318,217
092080970,2,小山市,大字向野,0,,,583,288,295,205
092080980,3,小山市,扶桑,0,,,1715,789,926,802
09208098001,4,小山市,扶桑一丁目,0,,,309,153,156,119
09208098002,4,小山市,扶桑二丁目,0,,,687,318,369,338
09208098003,4,小山市,扶桑三丁目,0,,,719,318,401,345
092080990,2,小山市,大字田川,0,,,300,137,163,106
092081000,2,小山市,大字延島新田,0,,,157,81,76,54
092081010,2,小山市,大字延島,0,,,695,340,355,231
092081020,2,小山市,大字高椅,0,,,736,322,414,217
092081030,2,小山市,大字福良,0,,,1048,508,540,373
092081040,2,小山市,大字中島,0,,,341,159,182,121
092081050,2,小山市,大字梁,0,,,843,427,416,301
092081060,2,小山市,大字中河原,0,,,234,128,106,81
092081070,3,小山市,西城南,0,,,9518,4878,4640,4149
09208107001,4,小山市,西城南一丁目,0,,,2024,1065,959,910
09208107002,4,小山市,西城南二丁目,0,,,1212,608,604,535
09208107003,4,小山市,西城南三丁目,0,,,939,496,443,449
09208107004,4,小山市,西城南四丁目,0,,,1360,678,682,590
09208107005,4,小山市,西城南五丁目,0,,,2156,1108,1048,967
09208107006,4,小山市,西城南六丁目,0,,,1304,645,659,477
09208107007,4,小山市,西城南七丁目,0,,,523,278,245,221
092081080,3,小山市,東城南,0,,,6610,3412,3198,2907
09208108001,4,小山市,東城南一丁目,0,,,1292,665,627,609
09208108002,4,小山市,東城南二丁目,0,,,1748,917,831,738
09208108003,4,小山市,東城南三丁目,0,,,747,382,365,319
09208108004,4,小山市,東城南四丁目,0,,,1243,629,614,548
09208108005,4,小山市,東城南五丁目,0,,,1580,819,761,693
092081090,3,小山市,東間々田,0,,,2906,1499,1407,1233
09208109001,4,小山市,東間々田一丁目,0,,,679,357,322,284
09208109002,4,小山市,東間々田二丁目,0,,,1336,681,655,560
09208109003,4,小山市,東間々田三丁目,0,,,891,461,430,389
092081100,3,小山市,犬塚,0,,,6793,3412,3381,3063
09208110001,4,小山市,犬塚一丁目,0,,,932,476,456,426
09208110002,4,小山市,犬塚二丁目,0,,,716,367,349,331
09208110003,4,小山市,犬塚三丁目,0,,,1544,756,788,682
09208110004,4,小山市,犬塚四丁目,0,,,697,347,350,305
09208110005,4,小山市,犬塚五丁目,0,,,927,464,463,419
09208110006,4,小山市,犬塚六丁目,0,,,653,317,336,342
09208110007,4,小山市,犬塚七丁目,0,,,682,352,330,290
09208110008,4,小山市,犬塚八丁目,0,,,642,333,309,268
092081110,3,小山市,城北,0,,,5126,2697,2429,2423
09208111001,4,小山市,城北一丁目,0,,,606,320,286,300
09208111002,4,小山市,城北二丁目,0,,,926,510,416,455
09208111003,4,小山市,城北三丁目,0,,,915,458,457,466
09208111004,4,小山市,城北四丁目,0,,,1097,552,545,428
09208111005,4,小山市,城北五丁目,0,,,616,337,279,296
09208111006,4,小山市,城北六丁目,0,,,966,520,446,478
092081120,3,小山市,美しが丘,0,,,2828,1397,1431,916
09208112001,4,小山市,美しが丘一丁目,0,,,632,307,325,196
09208112002,4,小山市,美しが丘二丁目,0,,,973,488,485,311
09208112003,4,小山市,美しが丘三丁目,0,,,1223,602,621,409
092081130,2,小山市,雨ヶ谷町,0,,,-,-,-,-
09209,1,真岡市,,0,,,78190,39482,38708,29425
092090010,3,真岡市,荒町,0,,,3808,1843,1965,1526
09209001000,4,真岡市,荒町,0,,,592,295,297,232
09209001002,4,真岡市,荒町二丁目,0,,,769,383,386,312
09209001003,4,真岡市,荒町三丁目,0,,,1427,657,770,535
09209001004,4,真岡市,荒町四丁目,0,,,1020,508,512,447
092090020,2,真岡市,田町,0,,,1967,1009,958,876
092090030,2,真岡市,台町,0,,,2449,1226,1223,1070
092090040,3,真岡市,町丁字コード0040の計,0,,,5454,2745,2709,2352
09209004000,4,真岡市,熊倉町,0,,,2637,1319,1318,1106
09209004001,4,真岡市,熊倉一丁目,0,,,1148,582,566,509
09209004002,4,真岡市,熊倉二丁目,0,,,677,344,333,305
09209004003,4,真岡市,熊倉三丁目,0,,,992,500,492,432
092090050,2,真岡市,大谷台町,0,,,2788,1441,1347,1056
092090060,2,真岡市,東郷,0,,,1164,551,613,460
092090070,2,真岡市,中郷,0,,,225,121,104,95
092090080,2,真岡市,西郷,0,,,1269,629,640,474
092090091,2,真岡市,亀山,0,,,1443,737,706,621
092090092,3,真岡市,亀山,0,,,2174,1061,1113,756
09209009200,4,真岡市,亀山,0,,,2144,1044,1100,739
09209009202,4,真岡市,亀山二丁目,0,,,30,17,13,17
092090093,2,真岡市,亀山三丁目,0,,,778,449,329,364
092090100,2,真岡市,鬼怒ケ丘,0,,,-,-,-,-
092090110,3,真岡市,上高間木,0,,,3316,1678,1638,1401
09209011000,4,真岡市,上高間木,0,,,-,-,-,-
09209011001,4,真岡市,上高間木一丁目,0,,,1505,765,740,638
09209011002,4,真岡市,上高間木二丁目,0,,,1201,585,616,485
09209011003,4,真岡市,上高間木三丁目,0,,,610,328,282,278
092090120,2,真岡市,西高間木,0,,,131,67,64,43
092090130,3,真岡市,下高間木,0,,,1302,676,626,525
09209013000,4,真岡市,下高間木,0,,,61,31,30,23
09209013001,4,真岡市,下高間木一丁目,0,,,991,513,478,410
09209013002,4,真岡市,下高間木二丁目,0,,,250,132,118,92
092090140,3,真岡市,並木町,0,,,2539,1315,1224,1098
09209014001,4,真岡市,並木町一丁目,0,,,87,48,39,46
09209014002,4,真岡市,並木町二丁目,0,,,697,353,344,310
09209014003,4,真岡市,並木町三丁目,0,,,1101,572,529,472
09209014004,4,真岡市,並木町四丁目,0,,,654,342,312,270
092090150,3,真岡市,高勢町,0,,,2973,1511,1462,1254
09209015001,4,真岡市,高勢町一丁目,0,,,749,381,368,306
09209015002,4,真岡市,高勢町二丁目,0,,,1352,696,656,580
09209015003,4,真岡市,高勢町三丁目,0,,,872,434,438,368
092090160,2,真岡市,小林,0,,,1468,736,732,479
092090170,2,真岡市,八條,0,,,613,301,312,197
092090180,2,真岡市,鶴田,0,,,334,161,173,116
092090190,2,真岡市,西田井,0,,,1337,651,686,419
092090200,2,真岡市,根本,0,,,671,342,329,221
092090210,2,真岡市,青谷,0,,,41,19,22,11
092090220,2,真岡市,君島,0,,,104,51,53,35
092090230,2,真岡市,南高岡,0,,,269,139,130,97
092090240,2,真岡市,道祖土,0,,,60,33,27,22
092090250,2,真岡市,東大島,0,,,939,487,452,292
092090260,2,真岡市,東沼,0,,,520,263,257,175
092090270,2,真岡市,西沼,0,,,284,143,141,88
092090280,2,真岡市,島,0,,,838,427,411,292
092090290,2,真岡市,茅堤,0,,,52,30,22,20
092090300,2,真岡市,飯貝,0,,,936,483,453,285
092090310,2,真岡市,京泉,0,,,628,303,325,200
092090320,2,真岡市,田島,0,,,346,171,175,104
092090330,2,真岡市,原町,0,,,252,122,130,87
092090340,2,真岡市,清水,0,,,596,314,282,196
092090350,2,真岡市,赤羽,0,,,187,104,83,69
092090360,2,真岡市,上大田和,0,,,498,225,273,155
092090370,2,真岡市,堀内,0,,,362,187,175,119
092090380,2,真岡市,下大田和,0,,,461,237,224,171
092090390,2,真岡市,下鷺谷,0,,,231,117,114,101
092090400,2,真岡市,下籠谷,0,,,1516,793,723,475
092090410,2,真岡市,寺内,0,,,1385,695,690,468
092090420,2,真岡市,若旅,0,,,365,173,192,99
092090430,2,真岡市,中,0,,,1354,680,674,432
092090440,2,真岡市,粕田,0,,,434,217,217,136
092090450,2,真岡市,寺分,0,,,29,16,13,8
092090460,2,真岡市,加倉,0,,,226,117,109,70
092090470,2,真岡市,大沼,0,,,157,73,84,49
092090480,3,真岡市,上大沼,0,,,1143,570,573,401
09209048000,4,真岡市,上大沼,0,,,233,117,116,69
09209048001,4,真岡市,上大沼一丁目,0,,,166,85,81,72
09209048002,4,真岡市,上大沼二丁目,0,,,744,368,376,260
092090490,3,真岡市,長田,0,,,4541,2353,2188,1788
09209049000,4,真岡市,長田,0,,,408,208,200,142
09209049001,4,真岡市,長田一丁目,0,,,1042,539,503,416
09209049002,4,真岡市,長田二丁目,0,,,703,356,347,281
09209049003,4,真岡市,長田三丁目,0,,,928,488,440,351
09209049004,4,真岡市,長田四丁目,0,,,1055,554,501,439
09209049005,4,真岡市,長田五丁目,0,,,405,208,197,159
092090500,2,真岡市,柳林,0,,,215,109,106,74
092090510,2,真岡市,勝瓜,0,,,188,113,75,85
092090520,2,真岡市,松山町,0,,,2,1,1,1
092090530,2,真岡市,小橋,0,,,217,112,105,76
092090540,2,真岡市,伊勢崎,0,,,121,66,55,40
092090550,2,真岡市,八木岡,0,,,1523,779,744,606
092090560,2,真岡市,上鷺谷,0,,,93,45,48,25
092090570,3,真岡市,下大沼,0,,,873,449,424,322
09209057000,4,真岡市,下大沼,0,,,116,65,51,43
09209057001,4,真岡市,下大沼一丁目,0,,,561,280,281,223
09209057002,4,真岡市,下大沼二丁目,0,,,196,104,92,56
092090580,2,真岡市,須釜,0,,,12,5,7,3
092090590,2,真岡市,白布ヶ丘,0,,,363,179,184,161
092090600,2,真岡市,大谷本町,0,,,234,113,121,107
092090610,2,真岡市,大谷新町,0,,,382,189,193,156
092090620,2,真岡市,寺久保,0,,,331,176,155,136
092090630,2,真岡市,久下田,0,,,1466,699,767,550
092090640,2,真岡市,境,0,,,207,104,103,65
092090650,2,真岡市,程島,0,,,199,99,100,60
092090660,2,真岡市,長島,0,,,294,143,151,100
092090670,2,真岡市,下大曽,0,,,260,128,132,75
092090680,2,真岡市,石島,0,,,1278,614,664,470
092090690,2,真岡市,大根田,0,,,314,161,153,113
092090700,2,真岡市,阿部品,0,,,224,112,112,71
092090710,2,真岡市,長沼,0,,,463,238,225,141
092090720,2,真岡市,大道泉,0,,,168,94,74,49
092090730,2,真岡市,鷲巣,0,,,198,101,97,65
092090740,2,真岡市,西大島,0,,,148,72,76,41
092090750,2,真岡市,上江連,0,,,243,125,118,77
092090760,2,真岡市,古山,0,,,319,157,162,108
092090770,2,真岡市,青田,0,,,181,88,93,46
092090780,2,真岡市,堀込,0,,,269,140,129,93
092090790,2,真岡市,砂ケ原,0,,,254,135,119,87
092090800,2,真岡市,上大曽,0,,,267,122,145,86
092090810,2,真岡市,上谷貝,0,,,202,106,96,54
092090820,2,真岡市,谷貝新田,0,,,100,54,46,26
092090830,2,真岡市,物井,0,,,1165,579,586,335
092090840,2,真岡市,横田,0,,,305,143,162,94
092090850,2,真岡市,大和田,0,,,261,124,137,89
092090860,2,真岡市,沖,0,,,256,125,131,80
092090870,2,真岡市,鹿,0,,,450,226,224,135
092090880,2,真岡市,桑ノ川,0,,,154,80,74,55
092090890,2,真岡市,高田,0,,,1126,585,541,391
092090900,2,真岡市,反町,0,,,58,28,30,16
092090910,2,真岡市,水戸部,0,,,47,27,20,19
092090920,2,真岡市,三谷,0,,,180,95,85,58
092090930,2,真岡市,阿部岡,0,,,100,50,50,33
092090940,2,真岡市,根小屋,0,,,-,-,-,-
092090950,3,真岡市,久下田西,0,,,1619,861,758,666
09209095001,4,真岡市,久下田西一丁目,0,,,264,136,128,104
09209095002,4,真岡市,久下田西二丁目,0,,,338,169,169,133
09209095003,4,真岡市,久下田西三丁目,0,,,248,130,118,99
09209095004,4,真岡市,久下田西四丁目,0,,,314,178,136,133
09209095005,4,真岡市,久下田西五丁目,0,,,163,86,77,69
09209095006,4,真岡市,久下田西六丁目,0,,,140,78,62,65
09209095007,4,真岡市,久下田西七丁目,0,,,152,84,68,63
092090960,3,真岡市,さくら,0,,,1587,796,791,651
09209096001,4,真岡市,さくら一丁目,0,,,371,183,188,157
09209096002,4,真岡市,さくら二丁目,0,,,583,289,294,232
09209096003,4,真岡市,さくら三丁目,0,,,421,217,204,186
09209096004,4,真岡市,さくら四丁目,0,,,212,107,105,76
092090970,2,真岡市,東光寺一丁目,0,,,846,414,432,298
092090980,2,真岡市,東光寺二丁目,0,,,859,434,425,306
092090990,2,真岡市,東光寺三丁目,0,,,612,295,317,182
092091000,2,真岡市,鬼怒ケ丘一丁目,0,,,-,-,-,-
09210,1,大田原市,,0,,,72087,35407,36680,29792
092100010,3,大田原市,山の手,0,,,795,361,434,372
09210001001,4,大田原市,山の手一丁目,0,,,291,138,153,155
09210001002,4,大田原市,山の手二丁目,0,,,504,223,281,217
092100020,3,大田原市,城山,0,,,1265,614,651,600
09210002001,4,大田原市,城山一丁目,0,,,239,102,137,118
09210002002,4,大田原市,城山二丁目,0,,,1026,512,514,482
092100030,3,大田原市,元町,0,,,1066,514,552,560
09210003001,4,大田原市,元町一丁目,0,,,646,287,359,347
09210003002,4,大田原市,元町二丁目,0,,,420,227,193,213
092100040,3,大田原市,新富町,0,,,1448,714,734,689
09210004001,4,大田原市,新富町一丁目,0,,,299,147,152,149
09210004002,4,大田原市,新富町二丁目,0,,,531,260,271,262
09210004003,4,大田原市,新富町三丁目,0,,,618,307,311,278
092100050,3,大田原市,中央,0,,,878,339,539,518
09210005001,4,大田原市,中央一丁目,0,,,349,150,199,159
09210005002,4,大田原市,中央二丁目,0,,,529,189,340,359
092100060,3,大田原市,住吉町,0,,,1015,458,557,550
09210006001,4,大田原市,住吉町一丁目,0,,,571,249,322,340
09210006002,4,大田原市,住吉町二丁目,0,,,444,209,235,210
092100070,3,大田原市,紫塚,0,,,2235,1097,1138,1034
09210007001,4,大田原市,紫塚一丁目,0,,,767,373,394,394
09210007002,4,大田原市,紫塚二丁目,0,,,378,174,204,176
09210007003,4,大田原市,紫塚三丁目,0,,,656,332,324,258
09210007004,4,大田原市,紫塚四丁目,0,,,434,218,216,206
092100080,3,大田原市,本町,0,,,2071,1001,1070,1016
09210008001,4,大田原市,本町一丁目,0,,,1423,691,732,739
09210008002,4,大田原市,本町二丁目,0,,,648,310,338,277
092100090,3,大田原市,末広,0,,,2693,1273,1420,1392
09210009001,4,大田原市,末広一丁目,0,,,949,458,491,396
09210009002,4,大田原市,末広二丁目,0,,,744,365,379,422
09210009003,4,大田原市,末広三丁目,0,,,1000,450,550,574
092100100,3,大田原市,美原,0,,,4731,2313,2418,2079
09210010001,4,大田原市,美原一丁目,0,,,1375,634,741,618
09210010002,4,大田原市,美原二丁目,0,,,1607,825,782,724
09210010003,4,大田原市,美原三丁目,0,,,1749,854,895,737
092100110,3,大田原市,浅香,0,,,4852,2426,2426,2147
09210011001,4,大田原市,浅香一丁目,0,,,637,324,313,287
09210011002,4,大田原市,浅香二丁目,0,,,1635,814,821,707
09210011003,4,大田原市,浅香三丁目,0,,,2126,1058,1068,967
09210011004,4,大田原市,浅香四丁目,0,,,359,179,180,158
09210011005,4,大田原市,浅香五丁目,0,,,95,51,44,28
092100120,2,大田原市,若松町,0,,,1328,643,685,722
092100130,3,大田原市,富士見,0,,,2100,1026,1074,1175
09210013001,4,大田原市,富士見一丁目,0,,,1776,865,911,1057
09210013002,4,大田原市,富士見二丁目,0,,,324,161,163,118
092100140,3,大田原市,若草,0,,,1870,907,963,952
09210014001,4,大田原市,若草一丁目,0,,,1242,582,660,575
09210014002,4,大田原市,若草二丁目,0,,,628,325,303,377
092100150,2,大田原市,加治屋,0,,,3113,1550,1563,1185
092100160,2,大田原市,中田原,0,,,3514,1762,1752,1462
092100170,2,大田原市,町島,0,,,182,87,95,56
092100180,2,大田原市,荒井,0,,,186,94,92,55
092100190,2,大田原市,岡,0,,,80,41,39,27
092100200,2,大田原市,今泉,0,,,343,166,177,124
092100210,2,大田原市,戸野内,0,,,160,83,77,50
092100220,2,大田原市,富池,0,,,573,291,282,165
092100230,2,大田原市,市野沢,0,,,924,455,469,301
092100240,2,大田原市,練貫,0,,,382,177,205,124
092100250,2,大田原市,羽田,0,,,499,249,250,172
092100260,2,大田原市,乙連沢,0,,,297,160,137,98
092100270,2,大田原市,小滝,0,,,1188,612,576,382
092100280,2,大田原市,北金丸,0,,,1403,670,733,645
092100290,2,大田原市,南金丸,0,,,915,469,446,326
092100300,2,大田原市,上奥沢,0,,,813,413,400,429
092100310,2,大田原市,奥沢,0,,,419,213,206,137
092100320,2,大田原市,鹿畑,0,,,464,225,239,145
092100330,2,大田原市,倉骨,0,,,435,212,223,130
092100340,2,大田原市,赤瀬,0,,,26,13,13,10
092100350,2,大田原市,北大和久,0,,,275,117,158,92
092100360,2,大田原市,親園,0,,,1161,573,588,405
092100370,2,大田原市,実取,0,,,1332,624,708,541
092100380,2,大田原市,滝沢,0,,,219,108,111,70
092100390,2,大田原市,滝岡,0,,,215,107,108,65
092100400,2,大田原市,花園,0,,,438,222,216,131
092100410,2,大田原市,宇田川,0,,,861,413,448,261
092100420,2,大田原市,荻野目,0,,,319,147,172,99
092100430,2,大田原市,佐久山,0,,,1105,525,580,383
092100440,2,大田原市,藤沢,0,,,223,108,115,71
092100450,2,大田原市,大神,0,,,270,145,125,91
092100460,2,大田原市,福原,0,,,559,296,263,195
092100470,2,大田原市,上石上,0,,,847,404,443,336
092100480,2,大田原市,下石上,0,,,1435,682,753,546
092100490,2,大田原市,薄葉,0,,,2896,1467,1429,1172
092100500,2,大田原市,平沢,0,,,136,71,65,38
092100510,2,大田原市,狭原,0,,,393,195,198,126
092100520,2,大田原市,小船渡,0,,,153,84,69,57
092100530,2,大田原市,湯津上,0,,,1031,508,523,346
092100540,2,大田原市,佐良土,0,,,819,418,401,286
092100550,2,大田原市,蛭畑,0,,,517,250,267,180
092100560,2,大田原市,蛭田,0,,,731,368,363,235
092100570,2,大田原市,新宿,0,,,89,46,43,33
092100580,2,大田原市,片府田,0,,,227,114,113,68
092100590,2,大田原市,黒羽田町,0,,,571,282,289,219
092100600,2,大田原市,前田,0,,,723,365,358,276
092100610,2,大田原市,堀之内,0,,,286,146,140,108
092100620,2,大田原市,北野上,0,,,577,301,276,202
092100630,2,大田原市,八塩,0,,,282,125,157,118
092100640,2,大田原市,北滝,0,,,286,139,147,88
092100650,2,大田原市,片田,0,,,287,140,147,82
092100660,2,大田原市,亀久,0,,,274,150,124,79
092100670,2,大田原市,矢倉,0,,,50,29,21,18
092100680,2,大田原市,黒羽向町,0,,,1281,619,662,481
092100690,2,大田原市,大豆田,0,,,523,241,282,206
092100700,2,大田原市,余瀬,0,,,327,156,171,95
092100710,2,大田原市,蜂巣,0,,,385,194,191,139
092100720,2,大田原市,桧木沢,0,,,524,253,271,177
092100730,2,大田原市,寒井,0,,,1156,672,484,382
092100740,2,大田原市,中野内,0,,,406,204,202,126
092100750,2,大田原市,河原,0,,,370,176,194,135
092100760,2,大田原市,両郷,0,,,173,85,88,55
092100770,2,大田原市,寺宿,0,,,100,47,53,34
092100780,2,大田原市,木佐美,0,,,105,56,49,35
092100790,2,大田原市,大久保,0,,,110,57,53,35
092100800,2,大田原市,久野又,0,,,232,81,151,53
092100810,2,大田原市,大輪,0,,,291,148,143,101
092100820,2,大田原市,川田,0,,,142,67,75,33
092100830,2,大田原市,須佐木,0,,,494,242,252,187
092100840,2,大田原市,須賀川,0,,,571,287,284,239
092100850,2,大田原市,雲岩寺,0,,,109,55,54,40
092100860,2,大田原市,川上,0,,,28,15,13,14
092100870,2,大田原市,南方,0,,,132,72,60,49
092100880,3,大田原市,野崎,0,,,778,383,395,330
09210088001,4,大田原市,野崎一丁目,0,,,271,133,138,122
09210088002,4,大田原市,野崎二丁目,0,,,507,250,257,208
09211,1,矢板市,,0,,,31165,15415,15750,12012
092110010,3,矢板市,扇町,0,,,2007,979,1028,894
09211001001,4,矢板市,扇町一丁目,0,,,615,296,319,268
09211001002,4,矢板市,扇町二丁目,0,,,1392,683,709,626
092110020,2,矢板市,上町,0,,,965,479,486,406
092110030,2,矢板市,本町,0,,,703,334,369,305
092110040,2,矢板市,鹿島町,0,,,1003,470,533,419
092110050,2,矢板市,末広町,0,,,1346,640,706,556
092110060,2,矢板市,東町,0,,,2041,1022,1019,815
092110070,2,矢板市,早川町,0,,,-,-,-,-
092110080,2,矢板市,矢板,0,,,43,18,25,13
092110090,2,矢板市,富田,0,,,854,427,427,358
092110100,2,矢板市,木幡,0,,,3054,1513,1541,1202
092110110,2,矢板市,川崎反町,0,,,313,146,167,112
092110120,2,矢板市,境林,0,,,153,84,69,52
092110130,2,矢板市,館ノ川,0,,,355,184,171,129
092110140,2,矢板市,高塩,0,,,134,71,63,47
092110150,2,矢板市,倉掛,0,,,160,83,77,58
092110160,2,矢板市,片俣,0,,,162,78,84,61
092110170,2,矢板市,塩田,0,,,373,196,177,137
092110180,2,矢板市,幸岡,0,,,483,249,234,163
092110190,2,矢板市,下太田,0,,,185,91,94,58
092110200,2,矢板市,荒井,0,,,1318,730,588,504
092110210,2,矢板市,針生,0,,,653,322,331,270
092110220,2,矢板市,土屋,0,,,440,230,210,125
092110230,2,矢板市,中,0,,,2586,1257,1329,1051
092110240,2,矢板市,沢,0,,,298,155,143,93
092110250,2,矢板市,成田,0,,,735,377,358,307
092110260,2,矢板市,豊田,0,,,330,169,161,111
092110270,2,矢板市,泉,0,,,402,176,226,147
092110280,2,矢板市,上太田,0,,,401,195,206,144
092110290,2,矢板市,東泉,0,,,379,195,184,130
092110300,2,矢板市,長井,0,,,576,285,291,204
092110310,2,矢板市,立足,0,,,131,61,70,42
092110320,2,矢板市,平野,0,,,535,249,286,140
092110330,2,矢板市,下伊佐野,0,,,260,132,128,94
092110340,2,矢板市,上伊佐野,0,,,338,168,170,119
092110350,2,矢板市,田野原,0,,,97,51,46,34
092110360,2,矢板市,山田,0,,,275,148,127,101
092110370,2,矢板市,片岡,0,,,2191,1069,1122,881
092110380,2,矢板市,安沢,0,,,649,318,331,209
092110390,2,矢板市,越畑,0,,,560,279,281,187
092110400,2,矢板市,乙畑,0,,,1932,947,985,628
092110410,2,矢板市,大槻,0,,,547,260,287,200
092110420,2,矢板市,石関,0,,,746,352,394,316
092110430,2,矢板市,玉田,0,,,376,187,189,165
092110440,2,矢板市,山苗代,0,,,76,39,37,25
092110450,2,矢板市,こぶし台,0,,,-,-,-,-
09213,1,那須塩原市,,0,,,115210,57307,57903,47454
092130010,2,那須塩原市,本郷町,0,,,224,94,130,100
092130020,2,那須塩原市,新朝日,0,,,253,128,125,122
092130030,2,那須塩原市,宮町,0,,,295,134,161,145
092130040,2,那須塩原市,本町,0,,,224,106,118,96
092130050,2,那須塩原市,黒磯幸町,0,,,265,124,141,127
092130060,2,那須塩原市,錦町,0,,,578,269,309,256
092130070,2,那須塩原市,共墾社,0,,,274,137,137,136
092130080,2,那須塩原市,住吉町,0,,,601,285,316,223
092130090,2,那須塩原市,豊町,0,,,364,183,181,141
092130100,2,那須塩原市,中央町,0,,,200,100,100,97
092130110,2,那須塩原市,高砂町,0,,,344,149,195,136
092130120,2,那須塩原市,弥生町,0,,,454,217,237,217
092130130,2,那須塩原市,橋本町,0,,,259,125,134,123
092130140,2,那須塩原市,桜町,0,,,93,41,52,35
092130150,2,那須塩原市,材木町,0,,,366,183,183,171
092130160,2,那須塩原市,大黒町,0,,,264,138,126,121
092130170,2,那須塩原市,若葉町,0,,,375,187,188,187
092130180,2,那須塩原市,東大和町,0,,,90,50,40,41
092130190,3,那須塩原市,東栄,0,,,836,411,425,453
09213019001,4,那須塩原市,東栄一丁目,0,,,224,105,119,155
09213019002,4,那須塩原市,東栄二丁目,0,,,612,306,306,298
092130201,2,那須塩原市,安藤町,0,,,302,153,149,121
092130202,2,那須塩原市,原町,0,,,264,130,134,109
092130203,2,那須塩原市,北栄町,0,,,396,194,202,179
092130204,2,那須塩原市,黒磯,0,,,1643,782,861,726
092130211,2,那須塩原市,豊浦南町,0,,,1251,591,660,501
092130212,2,那須塩原市,春日町,0,,,311,151,160,121
092130213,2,那須塩原市,豊浦北町,0,,,314,164,150,155
092130214,2,那須塩原市,豊浦,0,,,1914,934,980,773
